Timestamp,RSSI,Activity
24918,-37,Standing
24927,-34,Standing
24938,-41,Standing
24947,-34,Standing
24958,-41,Standing
24967,-34,Standing
24978,-41,Standing
24987,-34,Standing
24998,-41,Standing
25007,-36,Standing
25018,-41,Standing
25027,-36,Standing
25038,-39,Standing
25047,-36,Standing
25058,-39,Standing
25067,-36,Standing
25078,-39,Standing
25087,-36,Standing
25098,-39,Standing
25107,-36,Standing
25118,-39,Standing
25127,-36,Standing
25138,-41,Standing
25147,-36,Standing
25158,-41,Standing
25167,-36,Standing
25178,-41,Standing
25187,-36,Standing
25198,-41,Standing
25207,-36,Standing
25218,-41,Standing
25227,-36,Standing
25238,-40,Standing
25247,-36,Standing
25258,-40,Standing
25267,-36,Standing
25278,-40,Standing
25287,-36,Standing
25298,-40,Standing
25307,-36,Standing
25318,-40,Standing
25327,-34,Standing
25338,-39,Standing
25347,-34,Standing
25358,-39,Standing
25367,-34,Standing
25378,-39,Standing
25387,-34,Standing
25398,-39,Standing
25407,-34,Standing
25418,-39,Standing
25427,-35,Standing
25438,-41,Standing
25447,-35,Standing
25458,-41,Standing
25467,-35,Standing
25478,-41,Standing
25487,-35,Standing
25498,-41,Standing
25507,-35,Standing
25518,-41,Standing
25527,-35,Standing
25538,-38,Standing
25547,-35,Standing
25558,-38,Standing
25567,-35,Standing
25578,-38,Standing
25587,-35,Standing
25598,-38,Standing
25607,-35,Standing
25618,-38,Standing
25627,-34,Standing
25638,-38,Standing
25647,-34,Standing
25658,-39,Standing
25667,-34,Standing
25678,-39,Standing
25687,-34,Standing
25698,-39,Standing
25707,-34,Standing
25718,-39,Standing
25727,-37,Standing
25738,-39,Standing
25747,-37,Standing
25758,-39,Standing
25767,-37,Standing
25778,-39,Standing
25787,-37,Standing
25798,-39,Standing
25807,-37,Standing
25818,-39,Standing
25827,-34,Standing
25838,-39,Standing
25847,-34,Standing
25858,-39,Standing
25867,-34,Standing
25878,-39,Standing
25887,-34,Standing
25898,-39,Standing
25907,-34,Standing
25918,-39,Standing
25927,-38,Standing
25938,-39,Standing
25947,-38,Standing
25958,-38,Standing
25967,-38,Standing
25978,-38,Standing
25987,-38,Standing
25998,-38,Standing
26007,-38,Standing
26018,-38,Standing
26027,-38,Standing
26038,-38,Standing
26047,-40,Standing
26058,-40,Standing
26067,-40,Standing
26078,-40,Standing
26087,-40,Standing
26098,-40,Standing
26107,-40,Standing
26118,-40,Standing
26127,-40,Standing
26138,-40,Standing
26147,-37,Standing
26158,-38,Standing
26167,-37,Standing
26178,-38,Standing
26187,-37,Standing
26198,-38,Standing
26207,-37,Standing
26218,-38,Standing
26227,-37,Standing
26238,-38,Standing
26247,-35,Standing
26258,-39,Standing
26267,-35,Standing
26278,-39,Standing
26287,-35,Standing
26298,-39,Standing
26307,-35,Standing
26318,-39,Standing
26327,-35,Standing
26338,-39,Standing
26347,-38,Standing
26358,-41,Standing
26367,-38,Standing
26378,-41,Standing
26387,-38,Standing
26398,-41,Standing
26407,-38,Standing
26418,-41,Standing
26427,-38,Standing
26438,-41,Standing
26447,-36,Standing
26458,-41,Standing
26467,-36,Standing
26478,-38,Standing
26487,-36,Standing
26498,-38,Standing
26507,-36,Standing
26518,-38,Standing
26527,-36,Standing
26538,-38,Standing
26547,-34,Standing
26558,-38,Standing
26567,-34,Standing
26578,-38,Standing
26587,-34,Standing
26598,-38,Standing
26607,-34,Standing
26618,-38,Standing
26627,-34,Standing
26638,-38,Standing
26647,-36,Standing
26658,-38,Standing
26667,-36,Standing
26678,-38,Standing
26687,-36,Standing
26698,-38,Standing
26707,-36,Standing
26718,-38,Standing
26727,-36,Standing
26738,-38,Standing
26747,-35,Standing
26758,-38,Standing
26767,-35,Standing
26778,-41,Standing
26787,-35,Standing
26798,-41,Standing
26807,-35,Standing
26818,-41,Standing
26827,-35,Standing
26838,-41,Standing
26847,-36,Standing
26858,-41,Standing
26867,-36,Standing
26878,-41,Standing
26887,-36,Standing
26898,-41,Standing
26907,-36,Standing
26918,-41,Standing
26927,-36,Standing
26938,-41,Standing
26947,-36,Standing
26958,-41,Standing
26967,-38,Standing
26978,-38,Standing
26987,-38,Standing
26998,-38,Standing
27007,-38,Standing
27018,-38,Standing
27027,-38,Standing
27038,-38,Standing
27047,-38,Standing
27058,-38,Standing
27067,-33,Standing
27078,-38,Standing
27087,-33,Standing
27098,-38,Standing
27107,-33,Standing
27118,-38,Standing
27127,-33,Standing
27138,-38,Standing
27147,-33,Standing
27158,-38,Standing
27167,-38,Standing
27178,-39,Standing
27187,-38,Standing
27198,-39,Standing
27207,-38,Standing
27218,-39,Standing
27227,-38,Standing
27238,-39,Standing
27247,-38,Standing
27258,-39,Standing
27267,-38,Standing
27278,-39,Standing
27287,-38,Standing
27298,-40,Standing
27307,-38,Standing
27318,-40,Standing
27327,-38,Standing
27338,-40,Standing
27347,-38,Standing
27358,-40,Standing
27367,-38,Standing
27378,-40,Standing
27387,-38,Standing
27398,-37,Standing
27407,-38,Standing
27418,-37,Standing
27427,-38,Standing
27438,-37,Standing
27447,-38,Standing
27458,-37,Standing
27467,-35,Standing
27478,-37,Standing
27487,-35,Standing
27498,-39,Standing
27507,-35,Standing
27518,-39,Standing
27527,-35,Standing
27538,-39,Standing
27547,-35,Standing
27558,-39,Standing
27567,-38,Standing
27578,-39,Standing
27587,-38,Standing
27598,-41,Standing
27607,-38,Standing
27618,-41,Standing
27627,-38,Standing
27638,-41,Standing
27647,-38,Standing
27658,-41,Standing
27667,-38,Standing
27678,-41,Standing
27687,-36,Standing
27698,-41,Standing
27707,-36,Standing
27718,-41,Standing
27727,-36,Standing
27738,-41,Standing
27747,-36,Standing
27758,-41,Standing
27767,-36,Standing
27778,-41,Standing
27787,-37,Standing
27798,-39,Standing
27807,-37,Standing
27818,-39,Standing
27827,-37,Standing
27838,-39,Standing
27847,-37,Standing
27858,-39,Standing
27867,-37,Standing
27878,-39,Standing
27887,-35,Standing
27898,-39,Standing
27907,-35,Standing
27918,-39,Standing
27927,-35,Standing
27938,-39,Standing
27947,-35,Standing
27958,-39,Standing
27967,-35,Standing
27978,-39,Standing
27987,-34,Standing
27998,-41,Standing
28007,-34,Standing
28018,-41,Standing
28027,-34,Standing
28038,-41,Standing
28047,-34,Standing
28058,-41,Standing
28067,-34,Standing
28078,-41,Standing
28087,-37,Standing
28098,-41,Standing
28107,-37,Standing
28118,-38,Standing
28127,-37,Standing
28138,-38,Standing
28147,-37,Standing
28158,-38,Standing
28167,-37,Standing
28178,-38,Standing
28187,-38,Standing
28198,-38,Standing
28207,-38,Standing
28218,-38,Standing
28227,-38,Standing
28238,-38,Standing
28247,-38,Standing
28258,-38,Standing
28267,-38,Standing
28278,-38,Standing
28287,-36,Standing
28298,-38,Standing
28307,-36,Standing
28318,-41,Standing
28327,-36,Standing
28338,-41,Standing
28347,-36,Standing
28358,-41,Standing
28367,-36,Standing
28378,-41,Standing
28387,-38,Standing
28398,-41,Standing
28407,-38,Standing
28418,-37,Standing
28427,-38,Standing
28438,-37,Standing
28447,-38,Standing
28458,-37,Standing
28467,-38,Standing
28478,-37,Standing
28487,-34,Standing
28498,-37,Standing
28507,-34,Standing
28518,-39,Standing
28527,-34,Standing
28538,-39,Standing
28547,-34,Standing
28558,-39,Standing
28567,-34,Standing
28578,-39,Standing
28587,-34,Standing
28598,-39,Standing
28607,-38,Standing
28618,-37,Standing
28627,-38,Standing
28638,-37,Standing
28647,-38,Standing
28658,-37,Standing
28667,-38,Standing
28678,-37,Standing
28687,-38,Standing
28698,-37,Standing
28707,-35,Standing
28718,-39,Standing
28727,-35,Standing
28738,-39,Standing
28747,-35,Standing
28758,-39,Standing
28767,-35,Standing
28778,-39,Standing
28787,-35,Standing
28798,-39,Standing
28807,-33,Standing
28818,-38,Standing
28827,-33,Standing
28838,-38,Standing
28847,-33,Standing
28858,-38,Standing
28867,-33,Standing
28878,-38,Standing
28887,-33,Standing
28898,-38,Standing
28907,-38,Standing
28918,-40,Standing
28927,-38,Standing
28938,-40,Standing
28947,-38,Standing
28958,-40,Standing
28967,-38,Standing
28978,-40,Standing
28987,-38,Standing
28998,-40,Standing
29007,-40,Standing
29018,-40,Standing
29027,-40,Standing
29038,-41,Standing
29047,-40,Standing
29058,-41,Standing
29067,-40,Standing
29078,-41,Standing
29087,-40,Standing
29098,-41,Standing
29107,-36,Standing
29118,-41,Standing
29127,-36,Standing
29138,-38,Standing
29147,-36,Standing
29158,-38,Standing
29167,-36,Standing
29178,-38,Standing
29187,-36,Standing
29198,-38,Standing
29207,-35,Standing
29218,-38,Standing
29227,-35,Standing
29238,-39,Standing
29247,-35,Standing
29258,-39,Standing
29267,-35,Standing
29278,-39,Standing
29287,-35,Standing
29298,-39,Standing
29307,-41,Standing
29318,-39,Standing
29327,-41,Standing
29338,-41,Standing
29347,-41,Standing
29358,-41,Standing
29367,-41,Standing
29378,-41,Standing
29387,-41,Standing
29398,-41,Standing
29407,-35,Standing
29418,-41,Standing
29427,-35,Standing
29438,-37,Standing
29447,-35,Standing
29458,-37,Standing
29467,-35,Standing
29478,-37,Standing
29487,-35,Standing
29498,-37,Standing
29507,-35,Standing
29518,-37,Standing
29527,-34,Standing
29538,-41,Standing
29547,-34,Standing
29558,-41,Standing
29567,-34,Standing
29578,-41,Standing
29587,-34,Standing
29598,-41,Standing
29607,-34,Standing
29618,-41,Standing
29627,-36,Standing
29638,-40,Standing
29647,-36,Standing
29658,-40,Standing
29667,-36,Standing
29678,-40,Standing
29687,-36,Standing
29698,-40,Standing
29707,-36,Standing
29718,-40,Standing
29727,-38,Standing
29738,-39,Standing
29747,-38,Standing
29758,-39,Standing
29767,-38,Standing
29778,-39,Standing
29787,-38,Standing
29798,-39,Standing
29807,-38,Standing
29818,-39,Standing
29827,-37,Standing
29838,-39,Standing
29847,-37,Standing
29858,-40,Standing
29867,-37,Standing
29878,-40,Standing
29887,-37,Standing
29898,-40,Standing
29907,-37,Standing
29918,-40,Standing
29927,-33,Standing
29938,-40,Standing
29947,-33,Standing
29958,-39,Standing
29967,-33,Standing
29978,-39,Standing
29987,-33,Standing
29998,-39,Standing
30007,-33,Standing
30018,-39,Standing
30027,-34,Standing
30038,-39,Standing
30047,-34,Standing
30058,-39,Standing
30067,-34,Standing
30078,-39,Standing
30087,-34,Standing
30098,-39,Standing
30107,-34,Standing
30118,-39,Standing
30127,-34,Standing
30138,-39,Standing
30147,-34,Standing
30158,-37,Standing
30167,-34,Standing
30178,-37,Standing
30187,-34,Standing
30198,-37,Standing
30207,-34,Standing
30218,-37,Standing
30227,-34,Standing
30238,-37,Standing
30247,-36,Standing
30258,-39,Standing
30267,-36,Standing
30278,-39,Standing
30287,-36,Standing
30298,-39,Standing
30307,-36,Standing
30318,-39,Standing
30327,-36,Standing
30338,-39,Standing
30347,-35,Standing
30358,-37,Standing
30367,-35,Standing
30378,-37,Standing
30387,-35,Standing
30398,-37,Standing
30407,-35,Standing
30418,-37,Standing
30427,-35,Standing
30438,-37,Standing
30447,-36,Standing
30458,-41,Standing
30467,-36,Standing
30478,-41,Standing
30487,-36,Standing
30498,-41,Standing
30507,-36,Standing
30518,-41,Standing
30527,-36,Standing
30538,-41,Standing
30547,-35,Standing
30558,-39,Standing
30567,-35,Standing
30578,-39,Standing
30587,-35,Standing
30598,-39,Standing
30607,-35,Standing
30618,-39,Standing
30627,-35,Standing
30638,-39,Standing
30647,-34,Standing
30658,-40,Standing
30667,-34,Standing
30678,-40,Standing
30687,-34,Standing
30698,-40,Standing
30707,-34,Standing
30718,-40,Standing
30727,-34,Standing
30738,-40,Standing
30747,-36,Standing
30758,-40,Standing
30767,-36,Standing
30778,-41,Standing
30787,-36,Standing
30798,-41,Standing
30807,-36,Standing
30818,-41,Standing
30827,-36,Standing
30838,-41,Standing
30847,-34,Standing
30858,-41,Standing
30867,-34,Standing
30878,-40,Standing
30887,-34,Standing
30898,-40,Standing
30907,-34,Standing
30918,-40,Standing
30927,-34,Standing
30938,-40,Standing
30947,-37,Standing
30958,-40,Standing
30967,-37,Standing
30978,-38,Standing
30987,-37,Standing
30998,-38,Standing
31007,-37,Standing
31018,-38,Standing
31027,-37,Standing
31038,-38,Standing
31047,-41,Standing
31058,-38,Standing
31067,-41,Standing
31078,-39,Standing
31087,-41,Standing
31098,-39,Standing
31107,-41,Standing
31118,-39,Standing
31127,-41,Standing
31138,-39,Standing
31147,-41,Standing
31158,-39,Standing
31167,-35,Standing
31178,-41,Standing
31187,-35,Standing
31198,-41,Standing
31207,-35,Standing
31218,-41,Standing
31227,-35,Standing
31238,-41,Standing
31247,-35,Standing
31258,-41,Standing
31267,-36,Standing
31278,-37,Standing
31287,-36,Standing
31298,-37,Standing
31307,-36,Standing
31318,-37,Standing
31327,-36,Standing
31338,-37,Standing
31347,-36,Standing
31358,-37,Standing
31367,-39,Standing
31378,-39,Standing
31387,-39,Standing
31398,-39,Standing
31407,-39,Standing
31418,-39,Standing
31427,-39,Standing
31438,-39,Standing
31447,-39,Standing
31458,-39,Standing
31467,-38,Standing
31478,-39,Standing
31487,-38,Standing
31498,-39,Standing
31507,-38,Standing
31518,-39,Standing
31527,-38,Standing
31538,-39,Standing
31547,-38,Standing
31558,-39,Standing
31567,-37,Standing
31578,-39,Standing
31587,-37,Standing
31598,-39,Standing
31607,-37,Standing
31618,-39,Standing
31627,-37,Standing
31638,-39,Standing
31647,-37,Standing
31658,-39,Standing
31667,-35,Standing
31678,-39,Standing
31687,-35,Standing
31698,-37,Standing
31707,-35,Standing
31718,-37,Standing
31727,-35,Standing
31738,-37,Standing
31747,-35,Standing
31758,-37,Standing
31767,-36,Standing
31778,-37,Standing
31787,-36,Standing
31798,-39,Standing
31807,-36,Standing
31818,-39,Standing
31827,-36,Standing
31838,-39,Standing
31847,-36,Standing
31858,-39,Standing
31867,-35,Standing
31878,-39,Standing
31887,-35,Standing
31898,-37,Standing
31907,-35,Standing
31918,-37,Standing
31927,-35,Standing
31938,-37,Standing
31947,-35,Standing
31958,-37,Standing
31967,-36,Standing
31978,-37,Standing
31987,-36,Standing
31998,-37,Standing
32007,-36,Standing
32018,-40,Standing
32027,-36,Standing
32038,-40,Standing
32047,-36,Standing
32058,-40,Standing
32067,-36,Standing
32078,-40,Standing
32087,-34,Standing
32098,-40,Standing
32107,-34,Standing
32118,-40,Standing
32127,-34,Standing
32138,-40,Standing
32147,-34,Standing
32158,-40,Standing
32167,-34,Standing
32178,-40,Standing
32187,-35,Standing
32198,-39,Standing
32207,-35,Standing
32218,-39,Standing
32227,-35,Standing
32238,-39,Standing
32247,-35,Standing
32258,-39,Standing
32267,-35,Standing
32278,-39,Standing
32287,-35,Standing
32298,-40,Standing
32307,-35,Standing
32318,-40,Standing
32327,-35,Standing
32338,-40,Standing
32347,-35,Standing
32358,-40,Standing
32367,-35,Standing
32378,-40,Standing
32387,-36,Standing
32398,-38,Standing
32407,-36,Standing
32418,-38,Standing
32427,-36,Standing
32438,-38,Standing
32447,-36,Standing
32458,-38,Standing
32467,-36,Standing
32478,-38,Standing
32487,-38,Standing
32498,-38,Standing
32507,-38,Standing
32518,-38,Standing
32527,-38,Standing
32538,-38,Standing
32547,-38,Standing
32558,-38,Standing
32567,-38,Standing
32578,-38,Standing
32587,-34,Standing
32598,-38,Standing
32607,-34,Standing
32618,-37,Standing
32627,-34,Standing
32638,-37,Standing
32647,-34,Standing
32658,-37,Standing
32667,-34,Standing
32678,-37,Standing
32687,-38,Standing
32698,-37,Standing
32707,-38,Standing
32718,-38,Standing
32727,-38,Standing
32738,-38,Standing
32747,-38,Standing
32758,-38,Standing
32767,-38,Standing
32778,-38,Standing
32787,-35,Standing
32798,-38,Standing
32807,-35,Standing
32818,-39,Standing
32827,-35,Standing
32838,-39,Standing
32847,-35,Standing
32858,-39,Standing
32867,-35,Standing
32878,-39,Standing
32887,-35,Standing
32898,-39,Standing
32907,-35,Standing
32918,-39,Standing
32927,-35,Standing
32938,-39,Standing
32947,-35,Standing
32958,-39,Standing
32967,-35,Standing
32978,-39,Standing
32987,-35,Standing
32998,-39,Standing
33007,-39,Standing
33018,-40,Standing
33027,-39,Standing
33038,-40,Standing
33047,-39,Standing
33058,-40,Standing
33067,-39,Standing
33078,-40,Standing
33087,-39,Standing
33098,-40,Standing
33107,-38,Standing
33118,-37,Standing
33127,-38,Standing
33138,-37,Standing
33147,-38,Standing
33158,-37,Standing
33167,-38,Standing
33178,-37,Standing
33187,-38,Standing
33198,-37,Standing
33207,-36,Standing
33218,-39,Standing
33227,-36,Standing
33238,-39,Standing
33247,-36,Standing
33258,-39,Standing
33267,-36,Standing
33278,-39,Standing
33287,-36,Standing
33298,-39,Standing
33307,-36,Standing
33318,-39,Standing
33327,-36,Standing
33338,-39,Standing
33347,-36,Standing
33358,-39,Standing
33367,-36,Standing
33378,-39,Standing
33387,-36,Standing
33398,-39,Standing
33407,-35,Standing
33418,-39,Standing
33427,-35,Standing
33438,-38,Standing
33447,-35,Standing
33458,-38,Standing
33467,-35,Standing
33478,-38,Standing
33487,-35,Standing
33498,-38,Standing
33507,-38,Standing
33518,-38,Standing
33527,-38,Standing
33538,-39,Standing
33547,-38,Standing
33558,-39,Standing
33567,-38,Standing
33578,-39,Standing
33587,-38,Standing
33598,-39,Standing
33607,-35,Standing
33618,-39,Standing
33627,-35,Standing
33638,-40,Standing
33647,-35,Standing
33658,-40,Standing
33667,-35,Standing
33678,-40,Standing
33687,-35,Standing
33698,-40,Standing
33707,-35,Standing
33718,-40,Standing
33727,-33,Standing
33738,-39,Standing
33747,-33,Standing
33758,-39,Standing
33767,-33,Standing
33778,-39,Standing
33787,-33,Standing
33798,-39,Standing
33807,-33,Standing
33818,-39,Standing
33827,-35,Standing
33838,-39,Standing
33847,-35,Standing
33858,-39,Standing
33867,-35,Standing
33878,-39,Standing
33887,-35,Standing
33898,-39,Standing
33907,-35,Standing
33918,-39,Standing
33927,-34,Standing
33938,-39,Standing
33947,-34,Standing
33958,-39,Standing
33967,-34,Standing
33978,-39,Standing
33987,-34,Standing
33998,-39,Standing
34007,-34,Standing
34018,-39,Standing
34027,-35,Standing
34038,-38,Standing
34047,-35,Standing
34058,-38,Standing
34067,-35,Standing
34078,-38,Standing
34087,-35,Standing
34098,-38,Standing
34107,-35,Standing
34118,-38,Standing
34127,-36,Standing
34138,-38,Standing
34147,-36,Standing
34158,-39,Standing
34167,-36,Standing
34178,-39,Standing
34187,-36,Standing
34198,-39,Standing
34207,-36,Standing
34218,-39,Standing
34227,-38,Standing
34238,-39,Standing
34247,-38,Standing
34258,-39,Standing
34267,-38,Standing
34278,-39,Standing
34287,-38,Standing
34298,-39,Standing
34307,-38,Standing
34318,-39,Standing
34327,-38,Standing
34338,-39,Standing
34347,-38,Standing
34358,-38,Standing
34367,-38,Standing
34378,-38,Standing
34387,-38,Standing
34398,-38,Standing
34407,-38,Standing
34418,-38,Standing
34427,-38,Standing
34438,-38,Standing
34447,-38,Standing
34458,-41,Standing
34467,-38,Standing
34478,-41,Standing
34487,-38,Standing
34498,-41,Standing
34507,-38,Standing
34518,-41,Standing
34527,-37,Standing
34538,-41,Standing
34547,-37,Standing
34558,-38,Standing
34567,-37,Standing
34578,-38,Standing
34587,-37,Standing
34598,-38,Standing
34607,-37,Standing
34618,-38,Standing
34627,-37,Standing
34638,-38,Standing
34647,-38,Standing
34658,-40,Standing
34667,-38,Standing
34678,-40,Standing
34687,-38,Standing
34698,-40,Standing
34707,-38,Standing
34718,-40,Standing
34727,-38,Standing
34738,-40,Standing
34747,-37,Standing
34758,-38,Standing
34767,-37,Standing
34778,-38,Standing
34787,-37,Standing
34798,-38,Standing
34807,-37,Standing
34818,-38,Standing
34827,-37,Standing
34838,-38,Standing
34847,-39,Standing
34858,-38,Standing
34867,-39,Standing
34878,-38,Standing
34887,-39,Standing
34898,-38,Standing
34907,-39,Standing
34918,-38,Standing
34927,-39,Standing
34938,-38,Standing
34947,-34,Standing
34958,-38,Standing
34967,-34,Standing
34978,-41,Standing
34987,-34,Standing
34998,-41,Standing
35007,-34,Standing
35018,-41,Standing
35027,-34,Standing
35038,-41,Standing
35047,-35,Standing
35058,-41,Standing
35067,-35,Standing
35078,-41,Standing
35087,-35,Standing
35098,-41,Standing
35107,-35,Standing
35118,-41,Standing
35127,-35,Standing
35138,-41,Standing
35147,-34,Standing
35158,-41,Standing
35167,-34,Standing
35178,-41,Standing
35187,-34,Standing
35198,-41,Standing
35207,-34,Standing
35218,-41,Standing
35227,-34,Standing
35238,-41,Standing
35247,-34,Standing
35258,-41,Standing
35267,-34,Standing
35278,-42,Standing
35287,-34,Standing
35298,-42,Standing
35307,-34,Standing
35318,-42,Standing
35327,-34,Standing
35338,-42,Standing
35347,-39,Standing
35358,-42,Standing
35367,-39,Standing
35378,-37,Standing
35387,-39,Standing
35398,-37,Standing
35407,-39,Standing
35418,-37,Standing
35427,-39,Standing
35438,-37,Standing
35447,-39,Standing
35458,-37,Standing
35467,-36,Standing
35478,-40,Standing
35487,-36,Standing
35498,-40,Standing
35507,-36,Standing
35518,-40,Standing
35527,-36,Standing
35538,-40,Standing
35547,-36,Standing
35558,-40,Standing
35567,-33,Standing
35578,-41,Standing
35587,-33,Standing
35598,-41,Standing
35607,-33,Standing
35618,-41,Standing
35627,-33,Standing
35638,-41,Standing
35647,-33,Standing
35658,-41,Standing
35667,-34,Standing
35678,-41,Standing
35687,-34,Standing
35698,-41,Standing
35707,-34,Standing
35718,-41,Standing
35727,-34,Standing
35738,-41,Standing
35747,-34,Standing
35758,-41,Standing
35767,-34,Standing
35778,-41,Standing
35787,-34,Standing
35798,-39,Standing
35807,-34,Standing
35818,-39,Standing
35827,-34,Standing
35838,-39,Standing
35847,-34,Standing
35858,-39,Standing
35867,-34,Standing
35878,-39,Standing
35887,-34,Standing
35898,-38,Standing
35907,-34,Standing
35918,-38,Standing
35927,-34,Standing
35938,-38,Standing
35947,-34,Standing
35958,-38,Standing
35967,-35,Standing
35978,-38,Standing
35987,-35,Standing
35998,-38,Standing
36007,-35,Standing
36018,-38,Standing
36027,-35,Standing
36038,-38,Standing
36047,-35,Standing
36058,-38,Standing
36067,-38,Standing
36078,-38,Standing
36087,-38,Standing
36098,-39,Standing
36107,-38,Standing
36118,-39,Standing
36127,-38,Standing
36138,-39,Standing
36147,-38,Standing
36158,-39,Standing
36167,-36,Standing
36178,-39,Standing
36187,-36,Standing
36198,-39,Standing
36207,-36,Standing
36218,-39,Standing
36227,-36,Standing
36238,-39,Standing
36247,-36,Standing
36258,-39,Standing
36267,-36,Standing
36278,-39,Standing
36287,-36,Standing
36298,-41,Standing
36307,-36,Standing
36318,-41,Standing
36327,-36,Standing
36338,-41,Standing
36347,-36,Standing
36358,-41,Standing
36367,-36,Standing
36378,-41,Standing
36387,-36,Standing
36398,-41,Standing
36407,-36,Standing
36418,-41,Standing
36427,-36,Standing
36438,-41,Standing
36447,-36,Standing
36458,-41,Standing
36467,-36,Standing
36478,-41,Standing
36487,-34,Standing
36498,-39,Standing
36507,-34,Standing
36518,-39,Standing
36527,-34,Standing
36538,-39,Standing
36547,-34,Standing
36558,-39,Standing
36567,-34,Standing
36578,-39,Standing
36587,-35,Standing
36598,-39,Standing
36607,-35,Standing
36618,-39,Standing
36627,-35,Standing
36638,-39,Standing
36647,-35,Standing
36658,-39,Standing
36667,-35,Standing
36678,-39,Standing
36687,-38,Standing
36698,-39,Standing
36707,-38,Standing
36718,-39,Standing
36727,-38,Standing
36738,-39,Standing
36747,-38,Standing
36758,-39,Standing
36767,-38,Standing
36778,-39,Standing
36787,-36,Standing
36798,-39,Standing
36807,-36,Standing
36818,-39,Standing
36827,-36,Standing
36838,-39,Standing
36847,-36,Standing
36858,-39,Standing
36867,-36,Standing
36878,-39,Standing
36887,-37,Standing
36898,-39,Standing
36907,-37,Standing
36918,-39,Standing
36927,-37,Standing
36938,-39,Standing
36947,-37,Standing
36958,-39,Standing
36967,-37,Standing
36978,-39,Standing
36987,-36,Standing
36998,-39,Standing
37007,-36,Standing
37018,-39,Standing
37027,-36,Standing
37038,-39,Standing
37047,-36,Standing
37058,-39,Standing
37067,-36,Standing
37078,-39,Standing
37087,-36,Standing
37098,-39,Standing
37107,-36,Standing
37118,-40,Standing
37127,-36,Standing
37138,-40,Standing
37147,-36,Standing
37158,-40,Standing
37167,-36,Standing
37178,-40,Standing
37187,-36,Standing
37198,-40,Standing
37207,-36,Standing
37218,-41,Standing
37227,-36,Standing
37238,-41,Standing
37247,-36,Standing
37258,-41,Standing
37267,-36,Standing
37278,-41,Standing
37287,-36,Standing
37298,-41,Standing
37307,-38,Standing
37318,-39,Standing
37327,-38,Standing
37338,-39,Standing
37347,-38,Standing
37358,-39,Standing
37367,-38,Standing
37378,-39,Standing
37387,-38,Standing
37398,-39,Standing
37407,-34,Standing
37418,-38,Standing
37427,-34,Standing
37438,-38,Standing
37447,-34,Standing
37458,-38,Standing
37467,-34,Standing
37478,-38,Standing
37487,-34,Standing
37498,-38,Standing
37507,-35,Standing
37518,-37,Standing
37527,-35,Standing
37538,-37,Standing
37547,-35,Standing
37558,-37,Standing
37567,-35,Standing
37578,-37,Standing
37587,-35,Standing
37598,-37,Standing
37607,-36,Standing
37618,-37,Standing
37627,-36,Standing
37638,-39,Standing
37647,-36,Standing
37658,-39,Standing
37667,-36,Standing
37678,-39,Standing
37687,-36,Standing
37698,-39,Standing
37707,-35,Standing
37718,-39,Standing
37727,-35,Standing
37738,-40,Standing
37747,-35,Standing
37758,-40,Standing
37767,-35,Standing
37778,-40,Standing
37787,-35,Standing
37798,-40,Standing
37807,-38,Standing
37818,-40,Standing
37827,-38,Standing
37838,-39,Standing
37847,-38,Standing
37858,-39,Standing
37867,-38,Standing
37878,-39,Standing
37887,-38,Standing
37898,-39,Standing
37907,-39,Standing
37918,-39,Standing
37927,-39,Standing
37938,-40,Standing
37947,-39,Standing
37958,-40,Standing
37967,-39,Standing
37978,-40,Standing
37987,-39,Standing
37998,-40,Standing
38007,-39,Standing
38018,-40,Standing
38027,-38,Standing
38038,-39,Standing
38047,-38,Standing
38058,-39,Standing
38067,-38,Standing
38078,-39,Standing
38087,-38,Standing
38098,-39,Standing
38107,-38,Standing
38118,-39,Standing
38127,-36,Standing
38138,-41,Standing
38147,-36,Standing
38158,-41,Standing
38167,-36,Standing
38178,-41,Standing
38187,-36,Standing
38198,-41,Standing
38207,-36,Standing
38218,-41,Standing
38227,-36,Standing
38238,-40,Standing
38247,-36,Standing
38258,-40,Standing
38267,-36,Standing
38278,-40,Standing
38287,-36,Standing
38298,-40,Standing
38307,-36,Standing
38318,-40,Standing
38327,-36,Standing
38338,-40,Standing
38347,-36,Standing
38358,-40,Standing
38367,-36,Standing
38378,-40,Standing
38387,-36,Standing
38398,-40,Standing
38407,-36,Standing
38418,-40,Standing
38427,-38,Standing
38438,-40,Standing
38447,-38,Standing
38458,-38,Standing
38467,-38,Standing
38478,-38,Standing
38487,-38,Standing
38498,-38,Standing
38507,-38,Standing
38518,-38,Standing
38527,-35,Standing
38538,-38,Standing
38547,-35,Standing
38558,-38,Standing
38567,-35,Standing
38578,-38,Standing
38587,-35,Standing
38598,-38,Standing
38607,-35,Standing
38618,-38,Standing
38627,-36,Standing
38638,-38,Standing
38647,-36,Standing
38658,-38,Standing
38667,-36,Standing
38678,-38,Standing
38687,-36,Standing
38698,-38,Standing
38707,-36,Standing
38718,-38,Standing
38727,-36,Standing
38738,-38,Standing
38747,-36,Standing
38758,-37,Standing
38767,-36,Standing
38778,-37,Standing
38787,-36,Standing
38798,-37,Standing
38807,-36,Standing
38818,-37,Standing
38827,-36,Standing
38838,-37,Standing
38847,-36,Standing
38858,-40,Standing
38867,-36,Standing
38878,-40,Standing
38887,-36,Standing
